Number of Iterations: 216
X Poses,Y Poses
Iteration 216,"[[-1.0755464189551258, -0.18411444004837982, -0.8076131148774861, 0.7406201441873461, 0.7132614876239581], [-0.3937932523449355, -0.4579925763004257, 0.4667169503796741, 0.4086653274751416, -0.4917100999371137]]"

Centroids
Iteration 1,"[[-1.3215025906735762, -0.8692129629629631, -1.0159420289855077, 0.5739572192513382, 0.2765822784810137], [-0.3816062176165799, -0.5657407407407407, 0.5389855072463776, 0.37379679144385036, -0.5620253164556958]]"
Iteration 2,"[[-1.317512690355331, -0.8593181818181819, -1.020058997050148, 0.5756684491978624, 0.2766572637517641], [-0.38451776649746167, -0.5522727272727272, 0.5480825958702071, 0.3729946524064172, -0.5603667136812408]]"
Iteration 3,"[[-1.318877551020409, -0.8605855855855857, -1.0202662721893496, 0.5776175213675229, 0.27365819209039655], [-0.3857142857142854, -0.5477477477477476, 0.549556213017752, 0.37163461538461545, -0.5598870056497172]]"
Iteration 4,"[[-1.318877551020409, -0.8580357142857145, -1.0202662721893496, 0.5776175213675229, 0.27606232294617666], [-0.3857142857142854, -0.5486607142857142, 0.549556213017752, 0.37163461538461545, -0.5596317280453255]]"
Iteration 5,"[[-1.3197435897435907, -0.8571111111111114, -1.0154518950437321, 0.5810897435897454, 0.27760342368045743], [-0.38820512820512787, -0.547111111111111, 0.5462099125364437, 0.3693910256410257, -0.5624821683309553]]"
Iteration 6,"[[-1.3197435897435907, -0.8553333333333335, -1.013768115942029, 0.5822459893048146, 0.27878571428571525], [-0.38820512820512787, -0.5506666666666665, 0.545797101449276, 0.36882352941176477, -0.5622142857142853]]"
Iteration 7,"[[-1.3177664974619299, -0.8493362831858406, -1.0109510086455333, 0.5846195069667756, 0.28249641319942703], [-0.3898477157360403, -0.5504424778761061, 0.5458213256484156, 0.3684351554126475, -0.5623385939741746]]"
Iteration 8,"[[-1.3177664974619299, -0.8480176211453745, -1.0094827586206898, 0.5867346938775528, 0.28285509325681585], [-0.3898477157360403, -0.5511013215859031, 0.5465517241379316, 0.36825993555316877, -0.5611908177905304]]"
Iteration 9,"[[-1.3169191919191927, -0.844078947368421, -1.0081661891117482, 0.5885606874328697, 0.28400576368876185], [-0.3914141414141411, -0.5515350877192984, 0.545558739255015, 0.3675617615467241, -0.5610230547550428]]"
Iteration 10,"[[-1.3170050761421328, -0.8419565217391305, -1.0075498575498576, 0.5897311827957008, 0.2865606936416195], [-0.3941624365482231, -0.5500000000000002, 0.5450142450142457, 0.36715053763440875, -0.5615606936416181]]"
Iteration 11,"[[-1.3170050761421328, -0.8394396551724138, -1.0061079545454545, 0.5914331896551744, 0.288712011577425], [-0.3941624365482231, -0.550646551724138, 0.545454545454546, 0.367241379310345, -0.5606367583212731]]"
Iteration 12,"[[-1.3170050761421328, -0.8381974248927039, -1.0061079545454545, 0.5914331896551744, 0.289927536231885], [-0.3941624365482231, -0.5508583690987126, 0.545454545454546, 0.367241379310345, -0.560579710144927]]"
Iteration 13,"[[-1.3159090909090918, -0.8348290598290597, -1.004674220963173, 0.5926105717367873, 0.2924418604651173], [-0.3944444444444442, -0.5504273504273505, 0.545750708215298, 0.36693635382955786, -0.5609011627906973]]"
Iteration 14,"[[-1.3152284263959397, -0.8335470085470084, -1.0056338028169014, 0.5926105717367873, 0.29374090247452783], [-0.39746192893400994, -0.551923076923077, 0.5433802816901414, 0.36693635382955786, -0.5612809315866081]]"
Iteration 15,"[[-1.3152284263959397, -0.8309322033898303, -1.0042134831460674, 0.5937904967602612, 0.29613138686131474], [-0.39746192893400994, -0.5529661016949152, 0.5435393258426972, 0.36668466522678206, -0.5609489051094886]]"
Iteration 16,"[[-1.3133165829145736, -0.826694915254237, -1.0028011204481793, 0.5957792207792227, 0.2981725146198839], [-0.3994974874371857, -0.5489406779661018, 0.5435574229691883, 0.3668290043290045, -0.5613304093567247]]"
Iteration 17,"[[-1.3133165829145736, -0.822594142259414, -1.0028011204481793, 0.5958829902491894, 0.3019794721407634], [-0.3994974874371857, -0.5514644351464436, 0.5435574229691883, 0.36744312026002185, -0.559970674486803]]"
Iteration 18,"[[-1.3133165829145736, -0.8218749999999998, -1.0013966480446927, 0.596471226927255, 0.30461876832844675], [-0.3994974874371857, -0.5489583333333333, 0.5434357541899447, 0.3681867535287732, -0.5607038123167152]]"
Iteration 19,"[[-1.3133165829145736, -0.8170081967213112, -0.9998607242339832, 0.597608695652176, 0.3095132743362842], [-0.3994974874371857, -0.5493852459016393, 0.5445682451253487, 0.36755434782608704, -0.5606194690265482]]"
Iteration 20,"[[-1.3086206896551735, -0.8125523012552296, -0.9980609418282549, 0.5998910675381284, 0.3084683357879245], [-0.39901477832512294, -0.5548117154811715, 0.5429362880886432, 0.36770152505446635, -0.5595729013254782]]"
Iteration 21,"[[-1.3086206896551735, -0.8078189300411517, -0.9965469613259669, 0.6014192139738012, 0.3133136094674566], [-0.39901477832512294, -0.554320987654321, 0.5439226519337023, 0.3676310043668124, -0.5590976331360943]]"
Iteration 22,"[[-1.3086206896551735, -0.8078189300411517, -0.9951790633608816, 0.6026229508196742, 0.3133136094674566], [-0.39901477832512294, -0.554320987654321, 0.5435261707988986, 0.3675956284153007, -0.5590976331360943]]"
Iteration 23,"[[-1.3086206896551735, -0.804065040650406, -0.9936813186813187, 0.6034501642935397, 0.3178041543026717], [-0.39901477832512294, -0.5548780487804879, 0.5443681318681324, 0.3678532311062433, -0.5586053412462904]]"
Iteration 24,"[[-1.3071078431372558, -0.8024390243902434, -0.990846994535519, 0.6058177826564236, 0.3191679049034187], [-0.3973039215686272, -0.5550813008130081, 0.5445355191256837, 0.36739846322722297, -0.5592867756315004]]"
Iteration 25,"[[-1.306372549019609, -0.8004032258064511, -0.990846994535519, 0.6064835164835186, 0.3210565476190488], [-0.3938725490196076, -0.5588709677419356, 0.5445355191256837, 0.3678021978021979, -0.5581101190476185]]"
Iteration 26,"[[-1.3076354679802966, -0.7985943775100397, -0.9877027027027026, 0.6088202866593185, 0.3242175856929969], [-0.39605911330049237, -0.5582329317269076, 0.5417567567567574, 0.36813671444321955, -0.558792846497764]]"
Iteration 27,"[[-1.3051219512195134, -0.7935742971887544, -0.9866576819407007, 0.6080573951434899, 0.32929745889387285], [-0.39536585365853627, -0.5626506024096385, 0.5405660377358497, 0.369094922737307, -0.5587443946188336]]"
Iteration 28,"[[-1.3051219512195134, -0.7914342629482066, -0.9827540106951871, 0.6104535398230109, 0.3331831831831846], [-0.39536585365853627, -0.5611553784860558, 0.5391711229946531, 0.3688606194690267, -0.56036036036036]]"
Iteration 29,"[[-1.3038834951456322, -0.7867588932806319, -0.9827540106951871, 0.6104535398230109, 0.3368778280543001], [-0.39514563106796086, -0.5618577075098813, 0.5391711229946531, 0.3688606194690267, -0.560407239819004]]"
Iteration 30,"[[-1.3024154589371992, -0.7847826086956516, -0.9800531914893615, 0.6135706340378219, 0.3384210526315805], [-0.39396135265700455, -0.5630434782608694, 0.5385638297872346, 0.37046718576195786, -0.5587218045112777]]"
Iteration 31,"[[-1.3024154589371992, -0.7810546874999995, -0.9786472148541112, 0.6147550111358595, 0.34206948640483537], [-0.39396135265700455, -0.56328125, 0.538726790450929, 0.37021158129175963, -0.5586102719033228]]"
Iteration 32,"[[-1.3024154589371992, -0.7792635658914724, -0.9786472148541112, 0.6138238573021202, 0.34644478063540246], [-0.39396135265700455, -0.5602713178294573, 0.538726790450929, 0.37123745819398013, -0.559757942511346]]"
Iteration 33,"[[-1.3024154589371992, -0.7779069767441855, -0.9766490765171502, 0.6148044692737451, 0.3482602118003041], [-0.39396135265700455, -0.5637596899224806, 0.5374670184696576, 0.3717877094972069, -0.5589258698940994]]"
Iteration 34,"[[-1.2969194312796222, -0.7703921568627445, -0.9757217847769026, 0.6159395973154383, 0.3508345978755706], [-0.39644549763033143, -0.5654901960784313, 0.5374015748031503, 0.3711409395973156, -0.5594840667678296]]"
Iteration 35,"[[-1.296462264150945, -0.7662109374999994, -0.9743455497382195, 0.6176569506726478, 0.3529635258358677], [-0.3992924528301884, -0.5638671874999999, 0.5373036649214666, 0.371468609865471, -0.5586626139817625]]"
Iteration 36,"[[-1.296462264150945, -0.7625482625482619, -0.9728459530026106, 0.6181460674157325, 0.35792682926829417], [-0.3992924528301884, -0.5637065637065636, 0.5382506527415151, 0.37179775280898897, -0.5585365853658532]]"
Iteration 37,"[[-1.296462264150945, -0.7625482625482619, -0.9714843749999996, 0.6194256756756779, 0.3582191780821932], [-0.3992924528301884, -0.5637065637065636, 0.538020833333334, 0.37235360360360376, -0.5579908675799082]]"
Iteration 38,"[[-1.293457943925235, -0.7584942084942078, -0.9686528497409321, 0.6217832957110629, 0.36068702290076476], [-0.3969626168224296, -0.5666023166023165, 0.5384715025906742, 0.3717832957110611, -0.5580916030534347]]"
Iteration 39,"[[-1.2923255813953503, -0.7538314176245204, -0.9671834625322991, 0.6225678733031695, 0.36531393568147147], [-0.3972093023255811, -0.5662835249042145, 0.5391472868217061, 0.3721153846153848, -0.5580398162327713]]"
Iteration 40,"[[-1.2923255813953503, -0.7515209125475278, -0.965850515463917, 0.6229591836734714, 0.36932515337423444], [-0.3972093023255811, -0.5655893536121672, 0.5386597938144336, 0.37312925170068045, -0.5582055214723922]]"
Iteration 41,"[[-1.2914351851851866, -0.7484790874524709, -0.961479591836734, 0.624943181818184, 0.37403697996918467], [-0.39837962962962936, -0.565019011406844, 0.5358418367346945, 0.373068181818182, -0.5604006163328192]]"
Iteration 42,"[[-1.2898617511520751, -0.7461977186311781, -0.9601781170483454, 0.626166097838455, 0.37515432098765567], [-0.39700460829493056, -0.5680608365019011, 0.535241730279899, 0.3731513083048921, -0.5598765432098761]]"
Iteration 43,"[[-1.287899543378997, -0.7414448669201518, -0.9587563451776643, 0.627708095781074, 0.37758887171561184], [-0.398630136986301, -0.5669201520912546, 0.535659898477158, 0.3733181299885977, -0.5595826893353937]]"
Iteration 44,"[[-1.287899543378997, -0.7381578947368418, -0.9560606060606053, 0.6294959908361992, 0.38304953560371646], [-0.398630136986301, -0.5650375939849622, 0.5352272727272734, 0.3747422680412373, -0.5595975232198137]]"
Iteration 45,"[[-1.2868181818181834, -0.7348314606741569, -0.9547858942065482, 0.6307339449541307, 0.3856366459627343], [-0.3990909090909088, -0.5638576779026215, 0.5343828715365246, 0.3749426605504589, -0.5601708074534157]]"
Iteration 46,"[[-1.2868181818181834, -0.73314606741573, -0.9532581453634076, 0.6319173363949505, 0.38693623639191427], [-0.3990909090909088, -0.5651685393258425, 0.5332080200501259, 0.37468427095292783, -0.5604976671850695]]"
Iteration 47,"[[-1.2844594594594612, -0.7286516853932582, -0.9532581453634076, 0.6319173363949505, 0.3894695787831527], [-0.399324324324324, -0.5653558052434455, 0.5332080200501259, 0.37468427095292783, -0.5608424336973474]]"
Iteration 48,"[[-1.2844594594594612, -0.7274253731343281, -0.951874999999999, 0.6331034482758644, 0.39070312500000137], [-0.399324324324324, -0.5652985074626865, 0.5332500000000007, 0.3744827586206898, -0.5608593749999995]]"
Iteration 49,"[[-1.2831838565022438, -0.7229629629629628, -0.9490049751243771, 0.6346820809248577, 0.39664062500000136], [-0.3991031390134526, -0.5648148148148148, 0.5342039800995031, 0.3760115606936418, -0.5601562499999996]]"
Iteration 50,"[[-1.2825892857142875, -0.7199999999999999, -0.9475186104218353, 0.6376450116009303, 0.39609984399376114], [-0.4013392857142854, -0.5642592592592592, 0.535111662531018, 0.37610208816705354, -0.5578783151326049]]"
Iteration 51,"[[-1.2815555555555573, -0.7158088235294117, -0.9461633663366327, 0.6388501742160302, 0.40007836990595746], [-0.4019999999999997, -0.5608455882352942, 0.5349009900990105, 0.3760162601626018, -0.559326018808777]]"
Iteration 52,"[[-1.280088495575223, -0.7134191176470588, -0.9435960591132996, 0.6400000000000023, 0.4025943396226428], [-0.4011061946902652, -0.5636029411764705, 0.5346059113300499, 0.3754651162790699, -0.5597484276729554]]"
Iteration 53,"[[-1.280088495575223, -0.7092391304347825, -0.9410539215686264, 0.6412107101280582, 0.40919175911252126], [-0.4011061946902652, -0.5601449275362318, 0.533333333333334, 0.37543655413271265, -0.5623613312202849]]"
Iteration 54,"[[-1.2780701754385984, -0.7064338235294116, -0.9373786407766981, 0.6426985981308435, 0.4107594936708875], [-0.4026315789473682, -0.5643382352941174, 0.5310679611650492, 0.37599299065420577, -0.5622626582278477]]"
Iteration 55,"[[-1.2764192139738009, -0.7009090909090909, -0.9359564164648901, 0.6434426229508221, 0.4166931637519888], [-0.4010917030567683, -0.5656363636363636, 0.5315980629539958, 0.37640515222482457, -0.5621621621621616]]"
Iteration 56,"[[-1.2758695652173933, -0.6992700729927007, -0.9346618357487912, 0.6447183098591572, 0.4169841269841284], [-0.40347826086956495, -0.5642335766423358, 0.5310386473429959, 0.3771713615023476, -0.5615873015873011]]"
Iteration 57,"[[-1.2734913793103468, -0.69507299270073, -0.9319711538461528, 0.64764428739694, 0.41931637519872966], [-0.403663793103448, -0.5627737226277372, 0.5307692307692314, 0.37744405182567753, -0.5618441971383143]]"
Iteration 58,"[[-1.2734913793103468, -0.6923913043478261, -0.9305755395683444, 0.6488207547169836, 0.4216905901116442], [-0.403663793103448, -0.5639492753623188, 0.5310551558753004, 0.3771226415094342, -0.5613237639553426]]"
Iteration 59,"[[-1.272746781115882, -0.6889891696750904, -0.9293062200956927, 0.6510638297872365, 0.4234025559105446], [-0.4053648068669525, -0.5602888086642599, 0.5302631578947374, 0.3776595744680853, -0.561501597444089]]"
Iteration 60,"[[-1.2715811965811985, -0.6866425992779784, -0.9279236276849633, 0.6516587677725144, 0.4257987220447299], [-0.4055555555555553, -0.5606498194945848, 0.530429594272077, 0.3783175355450239, -0.5612619808306705]]"
Iteration 61,"[[-1.2700000000000018, -0.6826164874551973, -0.9265476190476182, 0.6527315914489336, 0.43020833333333475], [-0.40425531914893587, -0.5600358422939067, 0.5304761904761911, 0.3788598574821854, -0.5617788461538458]]"
Iteration 62,"[[-1.268565400843884, -0.6784172661870504, -0.9265476190476182, 0.6527315914489336, 0.43146067415730477], [-0.40780590717299553, -0.5579136690647482, 0.5304761904761911, 0.3788598574821854, -0.5618780096308181]]"
Iteration 63,"[[-1.2672268907563045, -0.6742857142857144, -0.9225768321512994, 0.6554231227651992, 0.4366935483870982], [-0.4073529411764703, -0.5560714285714284, 0.5303782505910172, 0.37860548271752104, -0.5634677419354834]]"
Iteration 64,"[[-1.2672268907563045, -0.6711743772241995, -0.9182669789227159, 0.6569976076555049, 0.4418284789644027], [-0.4073529411764703, -0.5592526690391457, 0.5289227166276352, 0.37888755980861266, -0.5639158576051775]]"
Iteration 65,"[[-1.2665271966527218, -0.6673758865248229, -0.9182669789227159, 0.6578443113772479, 0.44359805510534983], [-0.40920502092050176, -0.557269503546099, 0.5289227166276352, 0.3792814371257487, -0.563371150729335]]"
Iteration 66,"[[-1.2654166666666689, -0.665070921985816, -0.9155011655011649, 0.6599158653846178, 0.44562398703403694], [-0.409583333333333, -0.5569148936170211, 0.52937062937063, 0.37950721153846173, -0.56320907617504]]"
Iteration 67,"[[-1.2639004149377613, -0.661837455830389, -0.91276102088167, 0.6622891566265086, 0.44813008130081433], [-0.40850622406638976, -0.5581272084805652, 0.5295823665893278, 0.3790361445783134, -0.5633333333333328]]"
Iteration 68,"[[-1.2630165289256219, -0.6571929824561407, -0.91276102088167, 0.6622891566265086, 0.452042483660132], [-0.4097107438016526, -0.555438596491228, 0.5295823665893278, 0.3790361445783134, -0.5643790849673198]]"
Iteration 69,"[[-1.2617283950617304, -0.6561619718309863, -0.9100461893764429, 0.6639225181598088, 0.4537459283387635], [-0.4094650205761314, -0.5561619718309858, 0.5295612009237881, 0.3803874092009687, -0.5635993485342015]]"
Iteration 70,"[[-1.2610655737704939, -0.6501748251748256, -0.9066513761467886, 0.6663228155339832, 0.4588524590163946], [-0.4114754098360653, -0.5555944055944054, 0.5282110091743125, 0.3801577669902915, -0.5643442622950815]]"
Iteration 71,"[[-1.260000000000002, -0.6470383275261329, -0.9039954337899541, 0.6689634146341489, 0.46196721311475525], [-0.41204081632653033, -0.5524390243902438, 0.5277397260273978, 0.3814024390243905, -0.5645901639344258]]"
Iteration 72,"[[-1.260000000000002, -0.6436206896551729, -0.9039954337899541, 0.6689634146341489, 0.46581548599670614], [-0.41204081632653033, -0.5512068965517242, 0.5277397260273978, 0.3814024390243905, -0.5652388797364082]]"
Iteration 73,"[[-1.2576923076923097, -0.6391379310344834, -0.9026195899772207, 0.6701711491442567, 0.46872937293729466], [-0.41255060728744913, -0.5503448275862067, 0.5279043280182238, 0.3818459657701713, -0.565346534653465]]"
Iteration 74,"[[-1.2576923076923097, -0.6368150684931513, -0.9012499999999998, 0.6713586291309694, 0.471274834437087], [-0.41255060728744913, -0.5498287671232877, 0.527954545454546, 0.3816401468788252, -0.565645695364238]]"
Iteration 75,"[[-1.2558232931726927, -0.6329896907216501, -0.8999999999999998, 0.6719018404908, 0.47384105960264983], [-0.4146586345381524, -0.5486254295532645, 0.5270975056689349, 0.38288343558282223, -0.5655629139072843]]"
Iteration 76,"[[-1.254800000000002, -0.6290378006872859, -0.8968468468468467, 0.6747536945812833, 0.4760364842454403], [-0.41539999999999977, -0.5494845360824742, 0.5268018018018024, 0.38257389162561595, -0.5651741293532334]]"
Iteration 77,"[[-1.253187250996018, -0.6261986301369868, -0.8940582959641254, 0.6770987654321013, 0.4787021630615649], [-0.41394422310756945, -0.548972602739726, 0.527466367713005, 0.38185185185185205, -0.5663061564059896]]"
Iteration 78,"[[-1.2523809523809546, -0.621428571428572, -0.8927293064876957, 0.6773234200743519, 0.4845833333333342], [-0.4154761904761902, -0.5460884353741496, 0.5271812080536918, 0.3836431226765802, -0.5666666666666661]]"
Iteration 79,"[[-1.2503937007874038, -0.6168367346938779, -0.8912946428571428, 0.6784739454094318, 0.48729096989966647], [-0.41712598425196823, -0.5426870748299318, 0.5279017857142863, 0.3830645161290325, -0.5681438127090296]]"
Iteration 80,"[[-1.2492156862745118, -0.6121621621621625, -0.8885555555555554, 0.6818804483188071, 0.4900167785234908], [-0.4172549019607841, -0.5427364864864864, 0.5281111111111116, 0.38293897882938993, -0.5672818791946304]]"
Iteration 81,"[[-1.2480544747081732, -0.6085858585858588, -0.8865555555555555, 0.6831250000000025, 0.493204697986578], [-0.4161478599221788, -0.5415824915824916, 0.5285555555555561, 0.3845000000000002, -0.5665268456375835]]"
Iteration 82,"[[-1.2472868217054285, -0.6046979865771812, -0.8838495575221239, 0.6855263157894763, 0.49570707070707165], [-0.41782945736434085, -0.5407718120805368, 0.5284292035398236, 0.3842105263157897, -0.5664983164983161]]"
Iteration 83,"[[-1.2472868217054285, -0.6025000000000001, -0.8824503311258278, 0.6867001254705171, 0.49831081081081174], [-0.41782945736434085, -0.5395, 0.5288079470198681, 0.38381430363864527, -0.5672297297297293]]"
Iteration 84,"[[-1.2457528957528978, -0.5981788079470199, -0.8797802197802198, 0.6891194968553486, 0.5021222410865884], [-0.41660231660231634, -0.5405629139072847, 0.5283516483516488, 0.3837106918238996, -0.5675721561969436]]"
Iteration 85,"[[-1.2444230769230789, -0.5961920529801324, -0.8797802197802198, 0.6896464646464672, 0.5037225042301194], [-0.4161538461538459, -0.5397350993377482, 0.5283516483516488, 0.38573232323232354, -0.566328257191201]]"
Iteration 86,"[[-1.2423664122137423, -0.5902640264026401, -0.8771334792122539, 0.6908343868520884, 0.5089437819420795], [-0.4175572519083967, -0.5382838283828382, 0.5276805251641143, 0.3854614412136538, -0.5682282793867116]]"
Iteration 87,"[[-1.2416349809885951, -0.586677631578947, -0.875764192139738, 0.6920253164556988, 0.5116239316239327], [-0.41939163498098836, -0.534703947368421, 0.5277292576419219, 0.3852531645569623, -0.5695726495726492]]"
Iteration 88,"[[-1.2416349809885951, -0.5833876221498369, -0.874400871459695, 0.6925031766200787, 0.517123287671234], [-0.41939163498098836, -0.532899022801303, 0.5276688453159046, 0.3868487928843712, -0.5697773972602734]]"
Iteration 89,"[[-1.2416349809885951, -0.5810679611650482, -0.8729347826086957, 0.6943312101910853, 0.519039451114924], [-0.41939163498098836, -0.5328478964401294, 0.5285869565217396, 0.3866242038216562, -0.5689536878216118]]"
Iteration 90,"[[-1.2388679245283039, -0.5768608414239478, -0.8715835140997831, 0.6955357142857168, 0.5216006884681595], [-0.4181132075471696, -0.534304207119741, 0.5284164859002174, 0.38654336734693895, -0.5692771084337345]]"
Iteration 91,"[[-1.236194029850748, -0.5716612377850158, -0.8687904967602592, 0.6969910371318847, 0.5244406196213437], [-0.421828358208955, -0.5311074918566775, 0.5289416846652273, 0.38693982074263783, -0.5697074010327018]]"
Iteration 92,"[[-1.236194029850748, -0.5694174757281547, -0.866021505376344, 0.6991645244215964, 0.5275862068965529], [-0.421828358208955, -0.5302588996763754, 0.5292473118279575, 0.3872107969151673, -0.5697413793103444]]"
Iteration 93,"[[-1.236194029850748, -0.5657556270096458, -0.8629273504273504, 0.7020645161290348, 0.5311418685121119], [-0.421828358208955, -0.5292604501607717, 0.5282051282051288, 0.38735483870967763, -0.5705017301038058]]"
Iteration 94,"[[-1.236194029850748, -0.5635782747603828, -0.8629273504273504, 0.7029107373868072, 0.533217993079586], [-0.421828358208955, -0.5276357827476038, 0.5282051282051288, 0.3885510996119019, -0.5698096885813143]]"
Iteration 95,"[[-1.2335793357933598, -0.5572115384615377, -0.8602127659574467, 0.7053177691310013, 0.5358506944444456], [-0.4260147601476012, -0.523076923076923, 0.5280851063829792, 0.3882619974059665, -0.5710069444444439]]"
Iteration 96,"[[-1.2309523809523828, -0.5507987220447277, -0.8568710359408033, 0.7080729166666693, 0.5409249563699837], [-0.42509157509157486, -0.5234824281150158, 0.5267441860465121, 0.388736979166667, -0.5720767888307151]]"
Iteration 97,"[[-1.2309523809523828, -0.5473101265822777, -0.8554852320675105, 0.7086814621409947, 0.545796847635728], [-0.42509157509157486, -0.5238924050632909, 0.5270042194092832, 0.3893603133159272, -0.5717162872154112]]"
Iteration 98,"[[-1.2309523809523828, -0.5449685534591188, -0.8541052631578946, 0.7109293193717304, 0.5471929824561416], [-0.42509157509157486, -0.5243710691823897, 0.5271578947368426, 0.38946335078534056, -0.5704385964912276]]"
Iteration 99,"[[-1.2301094890510968, -0.5412225705329146, -0.8541052631578946, 0.7103018372703438, 0.5511403508771943], [-0.42664233576642313, -0.5235109717868338, 0.5271578947368426, 0.391207349081365, -0.5694736842105259]]"
Iteration 100,"[[-1.229090909090911, -0.5366043613707158, -0.8527310924369746, 0.7114980289093322, 0.5550264550264563], [-0.42745454545454525, -0.5218068535825544, 0.5272058823529416, 0.39099868593955345, -0.5704585537918867]]"
Iteration 101,"[[-1.2278985507246394, -0.5321981424148599, -0.8513626834381549, 0.7125495376486153, 0.5599647266313945], [-0.42753623188405776, -0.519969040247678, 0.5271488469601683, 0.3931968295904889, -0.5699294532627861]]"
Iteration 102,"[[-1.227338129496405, -0.5290123456790116, -0.8487421383647799, 0.7137566137566161, 0.5625663716814172], [-0.42464028776978396, -0.519753086419753, 0.5276729559748433, 0.39312169312169326, -0.5707079646017694]]"
Iteration 103,"[[-1.2265232974910414, -0.5243865030674839, -0.845929018789144, 0.715869853917665, 0.5671403197158094], [-0.4263440860215052, -0.5153374233128833, 0.5282881002087688, 0.3932270916334663, -0.5722912966252216]]"
Iteration 104,"[[-1.2240213523131693, -0.519938650306748, -0.8444791666666664, 0.7177097203728386, 0.5690391459074745], [-0.4259786476868325, -0.516564417177914, 0.5290625000000005, 0.3930758988015981, -0.5712633451957291]]"
Iteration 105,"[[-1.2228723404255337, -0.5166666666666663, -0.8417012448132778, 0.7208835341365486, 0.5711743772242005], [-0.42624113475177283, -0.5145259938837919, 0.5293568464730295, 0.3937751004016066, -0.5709074733096081]]"
Iteration 106,"[[-1.2220848056537121, -0.5129573170731705, -0.8403726708074531, 0.7219758064516153, 0.5744661921708196], [-0.4280918727915193, -0.5126524390243902, 0.5288819875776403, 0.3954973118279572, -0.570106761565836]]"
Iteration 107,"[[-1.2207746478873258, -0.5097264437689968, -0.8376288659793811, 0.7235492577597864, 0.5784313725490208], [-0.4276408450704223, -0.5121580547112461, 0.5288659793814439, 0.3962213225371122, -0.570677361853832]]"
Iteration 108,"[[-1.2192307692307711, -0.5062121212121212, -0.8344650205761313, 0.726287262872631, 0.5808928571428584], [-0.42709790209790194, -0.5096969696969695, 0.52962962962963, 0.39668021680216825, -0.5710714285714282]]"
Iteration 109,"[[-1.2184668989547058, -0.5015060240963857, -0.8344650205761313, 0.726390773405701, 0.584946236559141], [-0.42909407665505206, -0.5045180722891566, 0.52962962962963, 0.3974219810040708, -0.572849462365591]]"
Iteration 110,"[[-1.215916955017303, -0.4960960960960964, -0.8330595482546196, 0.7274829931972809, 0.5892086330935263], [-0.4283737024221451, -0.5039039039039038, 0.5299794661190969, 0.39782312925170094, -0.5735611510791362]]"
Iteration 111,"[[-1.2150000000000019, -0.4913432835820899, -0.8316598360655733, 0.7283765347885424, 0.5936823104693153], [-0.42965517241379286, -0.503731343283582, 0.530225409836066, 0.3983628922237383, -0.5729241877256314]]"
Iteration 112,"[[-1.2137457044673559, -0.4879464285714289, -0.830265848670756, 0.7283561643835635, 0.5982851985559577], [-0.4293814432989688, -0.5061011904761904, 0.5303680981595096, 0.40006849315068516, -0.5711191335740069]]"
Iteration 113,"[[-1.2137457044673559, -0.48565088757396474, -0.830265848670756, 0.727434842249659, 0.6022603978300192], [-0.4293814432989688, -0.5073964497041419, 0.5303680981595096, 0.40116598079561067, -0.5702531645569615]]"
Iteration 114,"[[-1.2126712328767142, -0.48117647058823554, -0.8288775510204075, 0.7298486932599744, 0.6048094373865709], [-0.42996575342465726, -0.5058823529411763, 0.5304081632653067, 0.40130674002751054, -0.5700544464609796]]"
Iteration 115,"[[-1.2103741496598657, -0.47522123893805335, -0.8262677484787011, 0.731060606060608, 0.6086678832116799], [-0.43044217687074804, -0.5091445427728611, 0.5283975659229213, 0.4011707988980718, -0.5704379562043791]]"
Iteration 116,"[[-1.2103741496598657, -0.4719298245614037, -0.8262677484787011, 0.731060606060608, 0.6125688073394506], [-0.43044217687074804, -0.5077485380116957, 0.5283975659229213, 0.4011707988980718, -0.5716513761467886]]"
Iteration 117,"[[-1.20810810810811, -0.4652616279069768, -0.8248987854251004, 0.7295423023578381, 0.6222935779816524], [-0.4310810810810809, -0.5037790697674417, 0.5282388663967615, 0.40513176144244123, -0.5727522935779813]]"
Iteration 118,"[[-1.2075503355704718, -0.45965417867435165, -0.8225708502024284, 0.7306406685236785, 0.6281767955801115], [-0.43070469798657707, -0.4965417867435158, 0.5287449392712555, 0.40675487465181076, -0.5756906077348063]]"
Iteration 119,"[[-1.2075503355704718, -0.45965417867435165, -0.8225708502024284, 0.7308926080892625, 0.6280330882352951], [-0.43070469798657707, -0.4965417867435158, 0.5287449392712555, 0.4074616457461647, -0.5748161764705879]]"
Iteration 120,"[[-1.2061872909699016, -0.45867052023121385, -0.8197580645161283, 0.733286713286715, 0.6280330882352951], [-0.42993311036789283, -0.4973988439306357, 0.5292338709677423, 0.406783216783217, -0.5748161764705879]]"
Iteration 121,"[[-1.2031456953642403, -0.4548104956268221, -0.8169678714859431, 0.7353023909985951, 0.6289377289377299], [-0.43261589403973494, -0.4956268221574343, 0.5295180722891569, 0.407946554149086, -0.5734432234432231]]"
Iteration 122,"[[-1.2031456953642403, -0.4548104956268221, -0.8169678714859431, 0.7346478873239451, 0.629981718464352], [-0.43261589403973494, -0.4956268221574343, 0.5295180722891569, 0.4089436619718312, -0.5729433272394877]]"
