Number of Iterations: 214
X Poses,Y Poses
Iteration 17,"[[-1.2437141670144625, -0.8933284681882443, -0.9802041230171904, -0.045646917935282916, -0.27048049841354144], [0.28352493952499347, 0.358125800318581, -0.4576405274652211, -0.3527364734211871, 0.23802650023524813]]"
Iteration 18,"[[-1.2455591351574637, -0.8888343823228759, -0.9812935186206297, -0.0390602993234316, -0.2650087775557093], [0.2849398952699931, 0.36207788268352714, -0.46019509723473323, -0.3529002548090877, 0.24072210454901422]]"
Iteration 19,"[[-1.2472843873500963, -0.8842868783711918, -0.9822504013700358, -0.03247178848628729, -0.259491832211284], [0.28625327581163007, 0.36607193065518245, -0.4626985095841832, -0.3530637091774741, 0.24344360094886783]]"
Iteration 20,"[[-1.2489078924154937, -0.8797445251167033, -0.9831703759996252, -0.025881242497607954, -0.25394578259556394], [0.28751343166824844, 0.3701106217037606, -0.46512926471463906, -0.3532264764762505, 0.2461934088238159]]"
Iteration 21,"[[-1.250464856906532, -0.8751277197010221, -0.9839767490230066, -0.019292472267005804, -0.24835519929472039], [0.2887040818355005, 0.3741837360003659, -0.4674720606332118, -0.3533917699542041, 0.2489629388927561]]"
Iteration 22,"[[-1.251918143536918, -0.8706107079953652, -0.9847051023032778, -0.012695782737378453, -0.24274677139960635], [0.2898124421741118, 0.3783030296416642, -0.46977053044885597, -0.3535509989077363, 0.2517582028304056]]"
Iteration 23,"[[-1.253290041983319, -0.8660234486400048, -0.9853972784735853, -0.006107559838563405, -0.2370994499579874], [0.2909163331557765, 0.3824559179402629, -0.4719569775612375, -0.353718082983751, 0.25456953816579725]]"
Iteration 24,"[[-1.2546078965366327, -0.8615090963988746, -0.9859837634181721, 0.0004904197566792529, -0.23143528898451798], [0.29196336826017005, 0.3866487782655989, -0.4740562804922745, -0.3538773148099783, 0.25740133195965087]]"
Iteration 25,"[[-1.2558404429298462, -0.8570042022113512, -0.9865480774249072, 0.007085132425314403, -0.22574335392582934], [0.29297323035158174, 0.3908151530803056, -0.47609266814987294, -0.3540396835582652, 0.260247832345142]]"
Iteration 26,"[[-1.2569845225599738, -0.8525360195202014, -0.9870010833394246, 0.013681829452764728, -0.22002432231718566], [0.2939189506585658, 0.39479736218183675, -0.4780695346885226, -0.354200656019312, 0.26310667909821434]]"
Iteration 27,"[[-1.258088899486495, -0.8481563000620672, -0.9874402663507659, 0.02027869939815248, -0.21429016773985898], [0.2948294853912524, 0.39867382620590797, -0.47997655828983893, -0.35435936156166403, 0.26597938306257746]]"
Iteration 28,"[[-1.2591524327091752, -0.8438318181566349, -0.9877813890202043, 0.026871886818264988, -0.20853369694222662], [0.2956985427199885, 0.40237455993945925, -0.4817966550896701, -0.3545142289463484, 0.2688618703055755]]"
Iteration 29,"[[-1.2601792704176804, -0.839504760859313, -0.9881123835089138, 0.03346851957735969, -0.20275295565652787], [0.2965355619173825, 0.4059568915415242, -0.4835525723260906, -0.35467189752416683, 0.27175140084793453]]"
Iteration 30,"[[-1.2610518175503085, -0.8351648426149003, -0.9883127783697353, 0.04006490715807922, -0.19694775980323326], [0.2973031261214918, 0.40955563346362, -0.48528830376835874, -0.3548323691905049, 0.2746457425217977]]"
Iteration 31,"[[-1.2618671765385707, -0.8307779699380619, -0.988433999249995, 0.04665818049094757, -0.19113136409404075], [0.2980879045253443, 0.41294920915521366, -0.48690205428672667, -0.35498670320206455, 0.2775470438607881]]"
Iteration 32,"[[-1.2626464318821884, -0.8264364762277439, -0.9884275933580936, 0.05324375570605071, -0.18529934751806162], [0.2988203220010374, 0.41622553737972523, -0.4884427979235123, -0.35513271337764984, 0.28045270540368056]]"
Iteration 33,"[[-1.2633473491924683, -0.8221321453816496, -0.9883699644985576, 0.05982783382442031, -0.1794498086055023], [0.2994819658996438, 0.4194570882442656, -0.4899741094542445, -0.35527558559027456, 0.28336067961856776]]"
Iteration 34,"[[-1.263949623832893, -0.817834306933174, -0.9882757022897646, 0.06642175398265313, -0.17357155760583273], [0.3001459231055642, 0.4226045348256529, -0.4914383807503334, -0.3554264380326418, 0.2862658830750835]]"
Iteration 35,"[[-1.264524981878711, -0.8135939335050689, -0.9881446960848475, 0.07300863810965932, -0.16768612785882886], [0.30076593223798553, 0.42556245650868174, -0.49285919365356723, -0.3555697095075, 0.28917288053819534]]"
Iteration 36,"[[-1.2650420351953995, -0.8093656361338678, -0.9879760404926028, 0.07959519905065651, -0.1617848474010382], [0.30136912152815376, 0.4284812139797403, -0.4942235097032309, -0.35571117619558723, 0.2920782526470002]]"
Iteration 37,"[[-1.2654922789340877, -0.8051782938945935, -0.9877622907479352, 0.0861807619356782, -0.15587299462085422], [0.30191443817272134, 0.431331032444438, -0.495575852396566, -0.3558501194587101, 0.29498240057283953]]"
Iteration 38,"[[-1.2658992164626781, -0.8009911855089467, -0.9875280471722858, 0.092772852960255, -0.1499468893971336], [0.3024913421151428, 0.43399724469507733, -0.4968296716170666, -0.35599390562924266, 0.29787550431161225]]"
Iteration 39,"[[-1.2662019411618386, -0.796820451675532, -0.9872601540880412, 0.09936168561403852, -0.14402457803062588], [0.3030586827825339, 0.4365653173185491, -0.49804575115078176, -0.3561336317224759, 0.300756962832206]]"
Iteration 40,"[[-1.2664999764823073, -0.7926532155789476, -0.9869401334007438, 0.10595620551703303, -0.13810865506067413], [0.3036223067857936, 0.4391043232247438, -0.4991791561555907, -0.3562777801596298, 0.3036175809373258]]"
Iteration 41,"[[-1.2667827867649777, -0.7885032999814748, -0.9865900621268521, 0.11255231299765786, -0.13219602553598017], [0.30415211163591727, 0.4415670582119133, -0.5002741201752499, -0.35642300835853175, 0.3064618802441341]]"
Iteration 42,"[[-1.2669758255633814, -0.7843843635731239, -0.9862010133122261, 0.11914596126874875, -0.12628568145567684], [0.3046641647241778, 0.4439027760352894, -0.5013402355612142, -0.3565654931702111, 0.3092900204901875]]"
Iteration 43,"[[-1.2671275061160456, -0.7802605782432723, -0.9857932505162699, 0.12574404459333283, -0.1203795309651795], [0.3051869701596651, 0.4461959708383464, -0.5023413246853858, -0.3567123269673781, 0.3120946374794676]]"
Iteration 44,"[[-1.267274881614517, -0.7761331270723485, -0.9853570051078774, 0.1323419175874032, -0.1144728602446127], [0.3056945865739394, 0.4482590707601656, -0.5032890924373098, -0.35685843675195605, 0.3148848532149509]]"
Iteration 45,"[[-1.2673768852084035, -0.7720803380097443, -0.9848500834508028, 0.13893493763844977, -0.10856341985793497], [0.3061855088442787, 0.4502831816153415, -0.5041866353366593, -0.35699964953835844, 0.31766525580407473]]"
Iteration 46,"[[-1.267435400324307, -0.7679511043632479, -0.9842828191291252, 0.14553082621520164, -0.10265736272826481], [0.30667011406588435, 0.45220176755802177, -0.5050285756771423, -0.3571430160753032, 0.32041920462037493]]"
Iteration 47,"[[-1.2674910701520692, -0.7639081407338248, -0.9836509732556781, 0.15212576646577342, -0.09674881730854831], [0.3071367811978519, 0.45405275075977924, -0.5058126881822278, -0.3572851109564335, 0.3231587165431864]]"
Iteration 48,"[[-1.2674940959323622, -0.7598209755488214, -0.9829924783581114, 0.15872133752964046, -0.09084067626486807], [0.3075562130673006, 0.4558458387026204, -0.5066013201528337, -0.3574273806841826, 0.3258753488099232]]"
Iteration 49,"[[-1.2674619333150652, -0.7558279265428246, -0.9822806937688088, 0.16531557239059877, -0.08492855791149381], [0.3079836580106097, 0.4576652815211914, -0.5073251966004725, -0.35756794932036406, 0.3285781820417193]]"
Iteration 50,"[[-1.2673466863780027, -0.7517572457754623, -0.9815098723202605, 0.17191334522609236, -0.07901645463518794], [0.308395201603207, 0.4593439678052255, -0.5080246251583541, -0.3577127333081015, 0.33125644355619294]]"
Iteration 51,"[[-1.2671955933055452, -0.7477368659235673, -0.9807626199355737, 0.17851062027426975, -0.07309903305759485], [0.3087977150140984, 0.46102457355653814, -0.5087079584119037, -0.3578580497102601, 0.3339215237439469]]"
Iteration 52,"[[-1.267009400865041, -0.7437437037507798, -0.9799645674432101, 0.18510116836233742, -0.06717507378176846], [0.3091984505610108, 0.4625190416981249, -0.5093422286014772, -0.3579946291438866, 0.33657645683820553]]"
Iteration 53,"[[-1.2668233322808589, -0.739737069225268, -0.9791525805476345, 0.1916976877776806, -0.06125298416126228], [0.30957013348667484, 0.46389917815809945, -0.5099575283996642, -0.3581397828244035, 0.3392003869674493]]"
Iteration 54,"[[-1.266606307506175, -0.73573067930358, -0.9782995687444681, 0.19829505716239237, -0.055325778997707055], [0.3099381733755888, 0.46535871568376236, -0.5105307974441065, -0.35828439356285846, 0.34180774101931966]]"
Iteration 55,"[[-1.2663555030494797, -0.7317783508094147, -0.9774368833842821, 0.20489038926746259, -0.049391325873896566], [0.310300359140005, 0.46675865452962667, -0.5110781886744352, -0.3584250769402871, 0.34440347134693994]]"
Iteration 56,"[[-1.2660391428187066, -0.727796756899724, -0.9765624116099152, 0.21148585000690218, -0.04345431213646158], [0.3106800505977203, 0.4680934690755871, -0.5115879594227715, -0.35857116652464094, 0.34697644113087656]]"
Iteration 57,"[[-1.2657325594125861, -0.7237833764244505, -0.9755940576847341, 0.21807951510334397, -0.037515780958382414], [0.3110467122681005, 0.46934949792755926, -0.5120355860328494, -0.3587192527191128, 0.3495226717963416]]"
Iteration 58,"[[-1.2653653366305688, -0.7197642918696199, -0.9746642910852816, 0.22467076496823046, -0.03157099833102266], [0.3114440859290783, 0.47054540719761745, -0.5124519344787344, -0.35887011513333283, 0.35205183468835116]]"
Iteration 59,"[[-1.2650077209809771, -0.7157973325522965, -0.9736825769327542, 0.23126393535248757, -0.02561922896124979], [0.3118227999072918, 0.47163588261738065, -0.5128298494577543, -0.35902009136614155, 0.3545655950615166]]"
Iteration 60,"[[-1.2646125497349179, -0.7117596911887607, -0.9726885914299309, 0.2378541607345846, -0.01966321028020672], [0.3121640536041633, 0.4726699856146566, -0.5132205656092057, -0.35917338079006056, 0.35705753236087534]]"
Iteration 61,"[[-1.2642183081920144, -0.7078145990115386, -0.9716070330581129, 0.24444504836911735, -0.013702799874239294], [0.31244932414353943, 0.47366904439507407, -0.5136023678500438, -0.35932704948569444, 0.35952711583669594]]"
Iteration 62,"[[-1.2637979321977098, -0.7037925513368977, -0.9704927995137583, 0.25103511764865327, -0.007738063055690192], [0.3127469209481087, 0.47450811765246853, -0.5139375763214137, -0.35948236317151677, 0.36197333515781027]]"
Iteration 63,"[[-1.263347474645117, -0.6998312849929641, -0.9694072698954525, 0.25762816065396105, -0.0017624263460234435], [0.3130214203497867, 0.4753328249996014, -0.5142873313509695, -0.35963596570713907, 0.3644107328346337]]"
Iteration 64,"[[-1.2628362573836223, -0.6958718447864123, -0.9682846087801603, 0.26421410902374176, 0.0042111425142753595], [0.31331232296130285, 0.4761414068540532, -0.5145985510812571, -0.35979665946482897, 0.3668105363992378]]"
Iteration 65,"[[-1.262340622466343, -0.6919326529477774, -0.9671996357799497, 0.27079577725634396, 0.010193525616358473], [0.31359378504986946, 0.47686147373672855, -0.5149001187775353, -0.3599627298579496, 0.3691947696431772]]"
Iteration 66,"[[-1.2618135650615994, -0.6880089966687095, -0.9660651243443926, 0.27738496243502314, 0.01618495616467142], [0.31384781311824944, 0.47755842227404355, -0.5151947227013456, -0.3601239585593052, 0.37156455821292234]]"
Iteration 67,"[[-1.2612631851926435, -0.6840890485678562, -0.964890869163056, 0.283964574017187, 0.0221760628092774], [0.31410368548256834, 0.47814199753183484, -0.5154545896587227, -0.36029497128949584, 0.37389930658960935]]"
Iteration 68,"[[-1.2607327151452588, -0.6801769179641391, -0.9637151881847801, 0.2905484382748091, 0.028179930873623252], [0.31435922653081355, 0.47870122021165007, -0.5156821314163943, -0.360464348028695, 0.37622604293574163]]"
Iteration 69,"[[-1.260145887172467, -0.6762715350149354, -0.962506751851134, 0.2971315673524736, 0.03419065506180925], [0.3146493298793853, 0.4791449031563683, -0.5158580084060654, -0.36063610261283774, 0.37853344012809065]]"
Iteration 70,"[[-1.2595402741020025, -0.6722923464726486, -0.9612587988230313, 0.3037062650714394, 0.040204493680390405], [0.3148653878687845, 0.4795850012601986, -0.5160767593778105, -0.36081729585845407, 0.3808131990169438]]"
Iteration 71,"[[-1.2589494200180789, -0.6683603310194011, -0.960011987731595, 0.3102815142602873, 0.046224794053855475], [0.31506307638492626, 0.47998842684726856, -0.5162867950410257, -0.3610007774311737, 0.3830714496449014]]"
Iteration 72,"[[-1.2583409484255017, -0.6644239548843014, -0.9587294932665503, 0.3168515621853989, 0.05224830744963458], [0.315277955038446, 0.4803692816846445, -0.5164502915900386, -0.3611916793868414, 0.38530093539731175]]"
Iteration 73,"[[-1.2577124121470027, -0.6605485310163136, -0.9574871398852749, 0.32341613944353786, 0.05827822185649632], [0.3154906636863985, 0.48076570884376785, -0.5166172157600732, -0.36139084435040175, 0.38750733432470497]]"
Iteration 74,"[[-1.257020116484135, -0.6566084308657967, -0.956162282040838, 0.32997940253920993, 0.06431157384412065], [0.3156955345405006, 0.48115827580491644, -0.5167626331015098, -0.3615951430807889, 0.3896840660265496]]"
Iteration 75,"[[-1.2563163529838104, -0.6526743344174624, -0.9548229747306658, 0.336545434549768, 0.07035518072345505], [0.3159206290771008, 0.48158827538416826, -0.5168665036142261, -0.36180102910059436, 0.3918444392757269]]"
Iteration 76,"[[-1.2555866302592744, -0.6487464797558407, -0.9534822022197958, 0.3431056815302144, 0.07640496198922338], [0.31611292341739766, 0.4819746393965716, -0.5169931956524526, -0.3620158680547173, 0.3939807704457557]]"
Iteration 77,"[[-1.2548446252838494, -0.6447945272925726, -0.9521514663669582, 0.34966865218438264, 0.08246502888501973], [0.3163265470304761, 0.48227622103718154, -0.5170883131619287, -0.36223265978865804, 0.396101341173139]]"
Iteration 78,"[[-1.2540881596360136, -0.640837710329505, -0.9508363309920976, 0.35622458783095157, 0.08853153855043194], [0.31656080666066355, 0.48243156337296605, -0.51715613775857, -0.3624598355092007, 0.39819915988561816]]"
Iteration 79,"[[-1.2533105941272529, -0.6368334341575378, -0.9494816374696105, 0.3627810326325648, 0.09460693220464159], [0.3167759384135126, 0.48251977839970034, -0.5172186013565956, -0.36269141997682725, 0.4002790935651703]]"
Iteration 80,"[[-1.2525210950555337, -0.632840553198023, -0.9481333102971454, 0.3693310269614798, 0.10068683538661612], [0.31700435971762086, 0.48258707424757796, -0.5172578316012656, -0.3629335631777322, 0.4023328575578539]]"
Iteration 81,"[[-1.2516618924110308, -0.6288661139389072, -0.9467249347650072, 0.37588324879749335, 0.1067700892700156], [0.31718053381918754, 0.4826550389893204, -0.5173357321060029, -0.36317922093034827, 0.4043575121038403]]"
Iteration 82,"[[-1.2508247064863889, -0.6249219551192422, -0.9453227873208827, 0.38243473555019464, 0.11286208002615243], [0.31733831811284174, 0.4826891561430589, -0.5174114237622823, -0.36343075428280064, 0.40636284794174854]]"
Iteration 83,"[[-1.2499751694767745, -0.6210395509146018, -0.9439199283874246, 0.3889773436532587, 0.1189558678692379], [0.31749099649520457, 0.48270917902750615, -0.5174817215979196, -0.3636954740593095, 0.4083356890984044]]"
Iteration 84,"[[-1.2491126049232446, -0.6171725614900896, -0.9424800418617255, 0.39553006611369845, 0.1250612017055538], [0.3176423131880256, 0.48268824887756756, -0.517529758864796, -0.3639574699677525, 0.4102937912186458]]"
Iteration 85,"[[-1.2482393425500686, -0.6132376796434654, -0.9410510221426407, 0.40207052562092116, 0.13116899855359018], [0.31780382157611725, 0.48258010767035686, -0.5175622300239068, -0.3642354228364526, 0.4122207946507094]]"
Iteration 86,"[[-1.2473640459619826, -0.6092553814931672, -0.9396355945509952, 0.40859889859987175, 0.1372823060915468], [0.3180032132280517, 0.48240926862972505, -0.5175499532112028, -0.36453052793874846, 0.4141214892285502]]"
Iteration 87,"[[-1.246516024345963, -0.6052783281257134, -0.9382260916253168, 0.4151220561265501, 0.14339981083067113], [0.31818843518972, 0.48225772991832705, -0.5175328099815346, -0.3648380209274372, 0.41599308296549703]]"
Iteration 88,"[[-1.2456817897025063, -0.60129778821535, -0.9367246564149422, 0.42164375795358233, 0.14952488868930303], [0.31826116220139, 0.4821690006846153, -0.5175765051433806, -0.36515511458638855, 0.41784132477602964]]"
Iteration 89,"[[-1.2447634586888259, -0.5973430981513947, -0.9352744947156574, 0.42815701554575586, 0.15565662947667944], [0.31837519568653233, 0.4820613934791009, -0.5176166640787496, -0.36548805096897796, 0.41966473727085923]]"
Iteration 90,"[[-1.2438320410786647, -0.5933658855217219, -0.9338003428783817, 0.4346749385698805, 0.16179623834238274], [0.3185017740875025, 0.48187194895403423, -0.5176278283860445, -0.3658262112415115, 0.42146557262278966]]"
Iteration 91,"[[-1.2429212134425573, -0.5893832992811512, -0.9322932275150088, 0.4411931981384698, 0.1679414449470437], [0.3186035663267859, 0.4816905590936914, -0.5176321233462442, -0.36617279973668687, 0.42324000267706857]]"
Iteration 92,"[[-1.2420388594403093, -0.5854041808784657, -0.9308363287638991, 0.44771967463702966, 0.17410510258312423], [0.31870266086252286, 0.4814262058047039, -0.5176371933189641, -0.36652085258226696, 0.42501117365607843]]"
Iteration 93,"[[-1.241179163322321, -0.581456586873107, -0.9293456299414505, 0.4542520331044281, 0.18027691045905697], [0.31878111977888235, 0.4811235737480003, -0.5176317100855512, -0.36687143696499386, 0.4267633880934263]]"
Iteration 94,"[[-1.240163401810226, -0.5774364293875901, -0.9278287095712502, 0.4607796274829239, 0.18645379726511416], [0.31892923021798686, 0.48074288824758554, -0.5175945410153349, -0.3672330816503486, 0.42849170571390083]]"
Iteration 95,"[[-1.2391802068902098, -0.5734164850016366, -0.9263196655494202, 0.46728052381161694, 0.19263032433096028], [0.31907458347533013, 0.48036939433552894, -0.517541373505715, -0.36762521985797664, 0.4301863650204693]]"
Iteration 96,"[[-1.238223578745061, -0.5694732588939689, -0.9248201274199402, 0.4737700005531968, 0.19880702333369282], [0.31920278588943857, 0.4800030592119428, -0.5174899170600421, -0.36803748834881467, 0.43184695342913837]]"
Iteration 97,"[[-1.2373004470978324, -0.5655703214536714, -0.923277246371256, 0.48026688602458356, 0.20498774178390197], [0.319335794529806, 0.47966659345285245, -0.5173952939997735, -0.36845484469608664, 0.4334789322931779]]"
Iteration 98,"[[-1.2363235437966862, -0.5616750430108206, -0.9216611400431105, 0.4867679873479866, 0.21117310716383605], [0.31941298151834974, 0.4792416033410723, -0.5173396884958203, -0.368879137407806, 0.4350829899729826]]"
Iteration 99,"[[-1.235340267627002, -0.5577281969155812, -0.9200968958780078, 0.49324957432278443, 0.21736153943843584], [0.3194959092524025, 0.4788594471291942, -0.5172921949176802, -0.3693300550082165, 0.4366561862648314]]"
Iteration 100,"[[-1.2343439689361524, -0.553770040530291, -0.9185369026303731, 0.49973202354361224, 0.2235596942321576], [0.3195635094490113, 0.4784623439320505, -0.5172571909434968, -0.3697922405301611, 0.43820920720933737]]"
Iteration 101,"[[-1.2333443628017893, -0.5497864054345531, -0.9169949410698573, 0.5061180073005757, 0.2297624040597543], [0.31965882357996817, 0.4779582843935153, -0.517195485649324, -0.3703477137454511, 0.4397342228585367]]"
Iteration 102,"[[-1.2323285244780953, -0.5458153540393862, -0.9154257937886556, 0.512395876308297, 0.23596629337684957], [0.31974881871526606, 0.47751395479353587, -0.5171258080434012, -0.370935176512157, 0.44122543670427106]]"
Iteration 103,"[[-1.2313450042462453, -0.5418480617972444, -0.9138508581885169, 0.5184793891344928, 0.24216956371492396], [0.31983085873241457, 0.47717632873881927, -0.5170431692859276, -0.3715594202600493, 0.44267904494244725]]"
Iteration 104,"[[-1.2303536106490713, -0.5378541921684966, -0.9122854161915339, 0.5243456985174505, 0.2483728693417983], [0.3199179354082473, 0.47686888750756684, -0.5169545607817372, -0.37223297366224445, 0.4440949335507747]]"
Iteration 105,"[[-1.229351224802334, -0.5338418045322184, -0.9106985442869939, 0.530100107437133, 0.25459163813902036], [0.32002183043168086, 0.47651398359357505, -0.516837627967871, -0.3728733492298201, 0.4454968974562121]]"
Iteration 106,"[[-1.2283002681109747, -0.5297953909957172, -0.909080633666309, 0.5357426789954628, 0.26082867933467896], [0.320130539458436, 0.47611125628397855, -0.5167152315788863, -0.37347358642678596, 0.4468912926892609]]"
Iteration 107,"[[-1.2272825659089746, -0.5257396209034721, -0.9075167703312439, 0.5412322289466638, 0.26708608161919], [0.3202363688837522, 0.47555157287336075, -0.5165975088753255, -0.37403702973076547, 0.4482838897924314]]"
Iteration 108,"[[-1.2261800743039155, -0.5216199682587062, -0.9059621357605221, 0.5466122337077446, 0.2733671498733838], [0.3203620265557133, 0.4747892338781674, -0.5164892895763501, -0.37454465221077005, 0.44968282617539296]]"
Iteration 109,"[[-1.2251089832375277, -0.5175513433521731, -0.9043752916871652, 0.5518621427354164, 0.2796292011433976], [0.32047368746696697, 0.47399903120185866, -0.5163645011967808, -0.37511261289855186, 0.45102531908194743]]"
Iteration 110,"[[-1.224036118069144, -0.5135853651657369, -0.9028466435868102, 0.5569697421585893, 0.2858560057566315], [0.3206111570603762, 0.47321461760775607, -0.5162311420262978, -0.3757851804746989, 0.45228203155460056]]"
Iteration 111,"[[-1.2229584048785507, -0.5097386330125674, -0.9012943868004456, 0.5619773891085377, 0.2920849365864743], [0.32068325261063146, 0.47248051243490213, -0.5161502275383196, -0.3764444949660736, 0.45350305188048967]]"
Iteration 112,"[[-1.2218701332264503, -0.5058941930103866, -0.8997948830178316, 0.5668726923623713, 0.2983021248837914], [0.32077011245541265, 0.4719031743208218, -0.5160698468934327, -0.3771508226736562, 0.45466698226564844]]"
Iteration 113,"[[-1.2207773514904583, -0.501993161121053, -0.8983099240450785, 0.571663750562801, 0.30452473187728113], [0.3208764967906182, 0.47142421183229566, -0.5159720755375184, -0.3778704622902112, 0.45579673774865825]]"
Iteration 114,"[[-1.2196860596057937, -0.49795765319066826, -0.8968238596019973, 0.576290970059718, 0.3107500516833533], [0.3209608260210572, 0.4710216454116767, -0.5158935715641167, -0.378644746468544, 0.456888445102958]]"
Iteration 115,"[[-1.218592303665166, -0.49377674750703415, -0.8953840111140704, 0.5807465708849651, 0.317006740118459], [0.32104735880214424, 0.4705123741254678, -0.5158266507926409, -0.3794056686597271, 0.45798361009472166]]"
Iteration 116,"[[-1.2174584175176044, -0.4895071075529829, -0.8939586248460493, 0.5850720082628288, 0.3232851590349955], [0.3211784281488833, 0.4697907481495063, -0.5157311847279349, -0.38015035073044745, 0.4590726008149643]]"
Iteration 117,"[[-1.2163649553361942, -0.48534356227118247, -0.8925269728525659, 0.5893338604390395, 0.32956850268640353], [0.32131610950014927, 0.4690813645283821, -0.5156062309990735, -0.3808643642787849, 0.46013421013848016]]"
Iteration 118,"[[-1.215331790424234, -0.48126497536810764, -0.8910975111582681, 0.5934015697934916, 0.3358368919815926], [0.3213882952441941, 0.46840173974722166, -0.515517156757641, -0.3816407126979221, 0.4611404482133827]]"
Iteration 119,"[[-1.2141754284867565, -0.477204354241173, -0.8896336280020266, 0.5974353856146932, 0.3421045104639401], [0.32149345615771174, 0.46766507964275195, -0.5154250338943723, -0.382409417724872, 0.4621083348506904]]"
Iteration 120,"[[-1.2130570989240481, -0.4732779546590827, -0.8882184843079213, 0.6013507600567713, 0.3483723752608716], [0.32159566178819543, 0.4669593695094271, -0.5153362654783504, -0.38317285823618913, 0.46303862397721507]]"
Iteration 121,"[[-1.2119705018220583, -0.4694656881223168, -0.8867670629366247, 0.6052062858640799, 0.3546417859850431], [0.32167363739170457, 0.46628326412185733, -0.5152427235435225, -0.38391397188149734, 0.463932626759803]]"
Iteration 122,"[[-1.2108820434654253, -0.4657221258260027, -0.8853295081622593, 0.6089430530119654, 0.3608427552595435], [0.3217883477805099, 0.46558687458794906, -0.5151145427906884, -0.3846862171857425, 0.4646951653717655]]"
Iteration 123,"[[-1.2097124857200114, -0.4620392301187962, -0.8838742478395032, 0.6125800260385091, 0.3669968027002648], [0.3218942718600109, 0.4649470751819808, -0.5150157833662911, -0.385449472800689, 0.46534565158920166]]"
Iteration 124,"[[-1.2085439499007504, -0.45759371313587677, -0.8824174037326258, 0.6161731067969405, 0.37332813049894775], [0.321993192863832, 0.46431287761807954, -0.5149191815449826, -0.3862587121331491, 0.4661729534501406]]"
