Number of Iterations: 245
X Poses,Y Poses
Iteration 223,"[[1.066257393024047, 0.18544515394263314, 0.7721094359492315, -0.7699857992877475, -0.7084028067319856], [0.33612668990391903, 0.4247001183671077, -0.5158008314386435, -0.4367114703310006, 0.4612044150275151]]"
Iteration 224,"[[1.0645205641758961, 0.18306459604770564, 0.771462751427994, -0.7708854883023983, -0.7110039052264433], [0.33646754812999724, 0.42400840999903205, -0.5158399118733314, -0.4374495613588602, 0.46062795206184687]]"
Iteration 225,"[[1.0628068115128246, 0.18073211229826427, 0.770833248376896, -0.771732507996785, -0.7135522001569601], [0.336802661666682, 0.4233669416264359, -0.5158810366093796, -0.438203632688463, 0.46003066040528745]]"
Iteration 226,"[[1.0610659347825189, 0.17839795114094426, 0.7702004967721704, -0.7725556597580922, -0.7160979566432637], [0.3371539223722548, 0.4228102077884268, -0.5159125315009566, -0.4389432360340135, 0.45944448825012396]]"
Iteration 227,"[[1.0593206848315955, 0.17608630899720076, 0.7695834470786855, -0.7733268988956539, -0.7186194325404136], [0.3375049671810597, 0.4223441814997443, -0.5159493550851111, -0.4397169763601226, 0.45882104598573537]]"
Iteration 228,"[[1.0575621605993255, 0.17378479220226303, 0.7689344760267616, -0.774087629690316, -0.7211265390957257], [0.3378269367649158, 0.42191349508014614, -0.5160071272580506, -0.44051301208801064, 0.45817021490833076]]"
Iteration 229,"[[1.0558237412452522, 0.17152799031842253, 0.7683037227871958, -0.7748265944474833, -0.7235829126070134], [0.3380962681919984, 0.42151589587567695, -0.5161151473717774, -0.4412808539228572, 0.45754114937614043]]"
Iteration 230,"[[1.0541150379177275, 0.16931454121705294, 0.7676941496891845, -0.7755198391108903, -0.7259903973709971], [0.3383746617756098, 0.4211043757943154, -0.5162095195279337, -0.44208408267128907, 0.4568717976694223]]"
Iteration 231,"[[1.0524255688785844, 0.16713945486811646, 0.7670526870167897, -0.776198559121732, -0.7283548734987779], [0.3386391476914692, 0.42071931355578773, -0.5162989798781983, -0.44289342498033035, 0.45619021203921295]]"
Iteration 232,"[[1.050769345864075, 0.16500966411927345, 0.7664337259737721, -0.776858132073189, -0.7306664372931636], [0.3389140243693915, 0.420315524697568, -0.5163729330551278, -0.4436740255454532, 0.4555312337261104]]"
Iteration 233,"[[1.0491448444783307, 0.16292446138536779, 0.7658317556714296, -0.7774983532410925, -0.7329253815640445], [0.3391830339066224, 0.41989035471685215, -0.5164463551801234, -0.4444109186361016, 0.45491010748292365]]"
Iteration 234,"[[1.0475023066836018, 0.16082975422449314, 0.7652478612194665, -0.7781199337336949, -0.7351852295819854], [0.33946791626334827, 0.4194222554678734, -0.516514407548304, -0.44510759267856653, 0.4543261653352687]]"
Iteration 235,"[[1.045896601996671, 0.15878519905113037, 0.7646343795594563, -0.7787754415853804, -0.7373893584234492], [0.33974505263159405, 0.41894394618596514, -0.5165667612663558, -0.4458011587653493, 0.45373703756510647]]"
Iteration 236,"[[1.044272062108613, 0.15672953016240032, 0.7640406969623577, -0.7794119022090933, -0.7395966785550421], [0.34004204635403495, 0.4184247193703161, -0.5166105843236767, -0.4464594541630113, 0.4531805046539795]]"
Iteration 237,"[[1.042677505263371, 0.1547172442990502, 0.7634631409378576, -0.7800300859697892, -0.7417546089682223], [0.34033237365180513, 0.4179055961428797, -0.516655076079103, -0.4470851951157618, 0.45265140831973666]]"
Iteration 238,"[[1.041088198086416, 0.15271739295044146, 0.7629069156937807, -0.7806306355595591, -0.7438928298761429], [0.3406434177963495, 0.417346951087316, -0.5166826715712289, -0.4476812734639029, 0.45214828148283787]]"
Iteration 239,"[[1.0394996515388348, 0.15072791446968806, 0.7624090206934246, -0.7812197990176932, -0.7460167575593113], [0.34099510753124923, 0.4168003256698987, -0.5166868447826427, -0.4482814886284464, 0.4516372994480602]]"
Iteration 240,"[[1.0379368324039713, 0.1487730510517214, 0.761923832088886, -0.7818335152092007, -0.7480994508656925], [0.3413386877976652, 0.4162106805206127, -0.5166933008062521, -0.4488616449042577, 0.45114030828729085]]"
Iteration 241,"[[1.036376772867451, 0.14683400626541004, 0.761450169698054, -0.7824298661444048, -0.7501617896866684], [0.34167878929041506, 0.41563679203199533, -0.5167044770943648, -0.44941897592599794, 0.4506627490167907]]"
Iteration 242,"[[1.0348358672275453, 0.14491989078399808, 0.7610233737258465, -0.7830478924438605, -0.7521936121879224], [0.34205496417034204, 0.4150345194120103, -0.5166868623545462, -0.44996276597767265, 0.45019363485076486]]"
Iteration 243,"[[1.0332996532151464, 0.1430184735104191, 0.7606524064514826, -0.7836514326130539, -0.7542078425911385], [0.342428090691461, 0.4143928304044211, -0.5166869254761708, -0.45051986454355114, 0.4497080352210516]]"
Iteration 244,"[[1.031784046967383, 0.141147903282956, 0.7602896739163588, -0.7842738419227059, -0.7561866154750743], [0.3427926743307417, 0.4137371310639353, -0.516689781762582, -0.4510686504151688, 0.4492259764429067]]"
Iteration 245,"[[1.0302937029540051, 0.139316628835726, 0.7599351213302186, -0.7848786305157385, -0.7581232334814408], [0.34314792421966994, 0.4131201291334694, -0.5166947951257217, -0.4516029229968861, 0.4487548475578937]]"

Centroids
Iteration 1,"[[1.3358333333333354, 0.9593750000000009, 1.0516181229773471, -0.5577497665732964, -0.21307803468208095], [0.3545833333333345, 0.5163461538461551, -0.5676375404530744, -0.3838468720821659, 0.5441473988439307]]"
Iteration 2,"[[1.3358333333333354, 0.9593750000000009, 1.0503225806451622, -0.5597572362278248, -0.21121562952243117], [0.3545833333333345, 0.5163461538461551, -0.5669354838709677, -0.38295985060690907, 0.5440665701881332]]"
Iteration 3,"[[1.3358333333333354, 0.9578947368421062, 1.047596153846155, -0.5633769878391022, -0.21028985507246373], [0.3545833333333345, 0.517703349282298, -0.5674679487179487, -0.38194574368568723, 0.5428985507246377]]"
Iteration 4,"[[1.3358333333333354, 0.9556872037914703, 1.0447452229299374, -0.5661365762394763, -0.21107871720116617], [0.3545833333333345, 0.5161137440758308, -0.5697452229299361, -0.37951356407857784, 0.5439504373177843]]"
Iteration 5,"[[1.3358333333333354, 0.954245283018869, 1.042088607594938, -0.569176800748363, -0.21002928257686676], [0.3545833333333345, 0.5172169811320769, -0.5696202531645568, -0.3776894293732457, 0.5439970717423134]]"
Iteration 6,"[[1.3358333333333354, 0.9530516431924895, 1.0394654088050328, -0.5714151827553889, -0.21136363636363634], [0.3545833333333345, 0.5169014084507056, -0.5691823899371068, -0.3774601686972818, 0.544134897360704]]"
Iteration 7,"[[1.330645161290324, 0.9478571428571442, 1.0380877742946721, -0.5737827715355804, -0.20972017673048607], [0.3536290322580658, 0.5188095238095253, -0.5697492163009402, -0.37542134831460644, 0.5447717231222388]]"
Iteration 8,"[[1.3304000000000014, 0.9447619047619061, 1.0367187500000015, -0.5765449438202245, -0.2078286558345643], [0.3584000000000012, 0.5176190476190491, -0.5701562499999999, -0.3738764044943817, 0.5439438700147712]]"
Iteration 9,"[[1.3304000000000014, 0.9419811320754731, 1.035358255451715, -0.577949438202247, -0.20934718100890212], [0.3584000000000012, 0.5191037735849072, -0.5704049844236759, -0.37289325842696597, 0.5437685459940653]]"
Iteration 10,"[[1.3285714285714303, 0.9389671361502363, 1.0340062111801258, -0.579053420805998, -0.21205357142857148], [0.3555555555555568, 0.5201877934272316, -0.5704968944099378, -0.3726804123711337, 0.5442708333333334]]"
Iteration 11,"[[1.32716535433071, 0.9352803738317774, 1.0340062111801258, -0.5800467289719622, -0.21139430284857572], [0.3547244094488201, 0.5224299065420577, -0.5704968944099378, -0.37046728971962584, 0.5446026986506748]]"
Iteration 12,"[[1.32716535433071, 0.9339534883720948, 1.0311728395061743, -0.5822097378277149, -0.2126876876876877], [0.3547244094488201, 0.5227906976744201, -0.5717592592592591, -0.369709737827715, 0.5445195195195196]]"
Iteration 13,"[[1.3261718750000013, 0.9303240740740761, 1.028374233128836, -0.5843808630393992, -0.21536144578313254], [0.35585937500000125, 0.5222222222222237, -0.5726993865030674, -0.3690431519699809, 0.5448042168674698]]"
Iteration 14,"[[1.3244186046511643, 0.9271889400921681, 1.026911314984711, -0.5854460093896708, -0.2180513595166163], [0.35348837209302447, 0.5235023041474669, -0.5737003058103974, -0.3685446009389668, 0.545166163141994]]"
Iteration 15,"[[1.3244186046511643, 0.9256880733944977, 1.0256097560975626, -0.5865601503759393, -0.21928895612708016], [0.35348837209302447, 0.5247706422018363, -0.5733231707317071, -0.36846804511278164, 0.5447806354009077]]"
Iteration 16,"[[1.3230769230769244, 0.9228310502283129, 1.0228787878787895, -0.5934557438794721, -0.2145675265553869], [0.35307692307692434, 0.5221461187214627, -0.5736363636363635, -0.3661016949152539, 0.5430197268588772]]"
Iteration 17,"[[1.322519083969467, 0.918636363636366, 1.0214501510574034, -0.5944444444444438, -0.21669207317073166], [0.3561068702290089, 0.522045454545456, -0.5743202416918427, -0.36511299435028216, 0.5432164634146341]]"
Iteration 18,"[[1.3208333333333344, 0.9178082191780846, 1.0187687687687703, -0.5966509433962257, -0.21669207317073166], [0.3541666666666679, 0.5239726027397276, -0.574174174174174, -0.36476415094339587, 0.5432164634146341]]"
Iteration 19,"[[1.3210526315789486, 0.9142533936651609, 1.0178678678678694, -0.5966509433962257, -0.2209035222052067], [0.3503759398496253, 0.5221719457013589, -0.5738738738738737, -0.36476415094339587, 0.5447932618683002]]"
Iteration 20,"[[1.3201492537313444, 0.9099099099099125, 1.0152238805970166, -0.5988657844990541, -0.22334869431643622], [0.3518656716417923, 0.5247747747747763, -0.5734328358208952, -0.3645085066162567, 0.5439324116743472]]"
Iteration 21,"[[1.3188888888888899, 0.9088235294117673, 1.0152238805970166, -0.599575070821529, -0.2216153846153846], [0.3518518518518531, 0.52556561085973, -0.5734328358208952, -0.36359773371104787, 0.543846153846154]]"
Iteration 22,"[[1.3164233576642346, 0.9029017857142884, 1.012053571428573, -0.6029356060606054, -0.22557959814528591], [0.34708029197080414, 0.5272321428571443, -0.5741071428571427, -0.36358901515151487, 0.5428129829984546]]"
Iteration 23,"[[1.3164233576642346, 0.9029017857142884, 1.0091715976331377, -0.6055450236966817, -0.22422600619195046], [0.34708029197080414, 0.5272321428571443, -0.5754437869822484, -0.361943127962085, 0.5428792569659446]]"
Iteration 24,"[[1.3164233576642346, 0.9029017857142884, 1.0076696165191756, -0.6083017077798855, -0.22143962848297216], [0.34708029197080414, 0.5272321428571443, -0.5765486725663714, -0.36067362428842475, 0.5417182662538702]]"
Iteration 25,"[[1.3144927536231894, 0.8984513274336311, 1.0061764705882368, -0.6096299810246673, -0.2242990654205608], [0.3442028985507259, 0.530752212389382, -0.576470588235294, -0.3597722960151799, 0.5416666666666667]]"
Iteration 26,"[[1.3110714285714296, 0.8960000000000028, 1.0046920821114385, -0.6112428842504737, -0.22421875], [0.34071428571428697, 0.5326666666666682, -0.5774193548387095, -0.3583965844402274, 0.5423437500000001]]"
Iteration 27,"[[1.3110714285714296, 0.8944690265486753, 1.000726744186048, -0.6134030418250943, -0.2267241379310345], [0.34071428571428697, 0.5338495575221255, -0.5768895348837207, -0.3577946768060833, 0.5431034482758622]]"
Iteration 28,"[[1.3100000000000007, 0.8938325991189455, 0.9997101449275376, -0.6140818268315882, -0.22888540031397175], [0.33678571428571547, 0.5363436123348034, -0.5756521739130434, -0.35813510941960003, 0.5433281004709577]]"
Iteration 29,"[[1.308156028368795, 0.8920704845815006, 0.9961206896551739, -0.6182380952380945, -0.22783911671924298], [0.33475177304964654, 0.5374449339207064, -0.5745689655172412, -0.3561428571428568, 0.5436908517350159]]"
Iteration 30,"[[1.3066901408450713, 0.8885462555066109, 0.9959885386819498, -0.6182207421503323, -0.2299524564183836], [0.334154929577466, 0.5400881057268737, -0.5730659025787964, -0.3555185537583251, 0.5445324881141046]]"
Iteration 31,"[[1.3066901408450713, 0.8855895196506579, 0.9933048433048447, -0.6204003813155378, -0.2324324324324325], [0.334154929577466, 0.5417030567685603, -0.5730769230769229, -0.3551000953288843, 0.5439586645468999]]"
Iteration 32,"[[1.3048951048951054, 0.8838427947598282, 0.9933048433048447, -0.6204003813155378, -0.23383757961783447], [0.33251748251748375, 0.5423580786026215, -0.5730769230769229, -0.3551000953288843, 0.5444267515923568]]"
Iteration 33,"[[1.3041666666666676, 0.8810043668122299, 0.9906515580736557, -0.6237093690248557, -0.23383757961783447], [0.3343750000000012, 0.5427947598253291, -0.5728045325779035, -0.3549235181644356, 0.5429936305732485]]"
Iteration 34,"[[1.3031034482758628, 0.876190476190479, 0.989124293785312, -0.6247368421052623, -0.23784000000000005], [0.33517241379310464, 0.5419913419913437, -0.574011299435028, -0.35430622009569346, 0.5434400000000001]]"
Iteration 35,"[[1.3017123287671242, 0.8736956521739159, 0.986274509803923, -0.6269673704414578, -0.23968000000000006], [0.3349315068493163, 0.5460869565217407, -0.5719887955182071, -0.3547024952015352, 0.5428800000000003]]"
Iteration 36,"[[1.2979729729729739, 0.8713973799126665, 0.9847765363128504, -0.6287980769230761, -0.24040000000000009], [0.3314189189189201, 0.5486899563318793, -0.57304469273743, -0.3544230769230766, 0.5424800000000002]]"
Iteration 37,"[[1.2979729729729739, 0.8678879310344855, 0.9834261838440125, -0.6298845043310868, -0.24445337620578786], [0.3314189189189201, 0.5467672413793119, -0.5731197771587742, -0.3541867179980747, 0.5431672025723475]]"
Iteration 38,"[[1.2989932885906048, 0.8665236051502172, 0.9794444444444456, -0.6320636451301824, -0.24573268921095015], [0.3278523489932898, 0.5469957081545079, -0.5741666666666665, -0.35376084860173546, 0.5430756843800324]]"
Iteration 39,"[[1.2990000000000006, 0.8655982905982932, 0.9772222222222233, -0.6333172147001926, -0.24815112540192935], [0.3246666666666678, 0.5452991452991468, -0.5752777777777776, -0.35478723404255286, 0.5428456591639874]]"
Iteration 40,"[[1.295394736842106, 0.861538461538464, 0.9757617728531867, -0.6343659244917709, -0.25072580645161296], [0.32203947368421176, 0.5491452991453007, -0.5760387811634348, -0.3543078412391091, 0.5427419354838712]]"
Iteration 41,"[[1.2931818181818184, 0.8592274678111613, 0.9724517906336099, -0.63482056256062, -0.25500807754442656], [0.3194805194805206, 0.5525751072961389, -0.57465564738292, -0.35509214354995117, 0.5440226171243943]]"
Iteration 42,"[[1.2922580645161295, 0.855555555555558, 0.9700000000000011, -0.6360058309037894, -0.25948136142625616], [0.3206451612903238, 0.5517094017094033, -0.5741095890410957, -0.35524781341107836, 0.5450567260940032]]"
Iteration 43,"[[1.2898089171974525, 0.8529914529914554, 0.9677595628415311, -0.6378167641325528, -0.2623987034035657], [0.3203821656050967, 0.5502136752136768, -0.5739071038251364, -0.35614035087719265, 0.5452188006482983]]"
Iteration 44,"[[1.2879746835443042, 0.8493617021276618, 0.9663487738419628, -0.6383300781249993, -0.26639610389610396], [0.318987341772153, 0.5536170212765972, -0.5743869209809263, -0.35664062499999966, 0.5446428571428572]]"
Iteration 45,"[[1.2864779874213836, 0.8461864406779682, 0.9663487738419628, -0.638905180840664, -0.2687804878048782], [0.31855345911949806, 0.5533898305084761, -0.5743869209809263, -0.3570381231671551, 0.5443902439024392]]"
Iteration 46,"[[1.2864779874213836, 0.8451476793248967, 0.9636856368563695, -0.6407662082514729, -0.27252836304700173], [0.31855345911949806, 0.5521097046413518, -0.5742547425474253, -0.35874263261296624, 0.5439222042139384]]"
Iteration 47,"[[1.2830246913580248, 0.8381856540084408, 0.9621621621621632, -0.6409940944881883, -0.2784552845528456], [0.3200617283950629, 0.5527426160337569, -0.5754054054054052, -0.3591043307086611, 0.5445528455284554]]"
Iteration 48,"[[1.2830246913580248, 0.8369198312236307, 0.9604838709677429, -0.6421182266009845, -0.2797231270358307], [0.3200617283950629, 0.5556962025316471, -0.5733870967741933, -0.3591133004926105, 0.5443811074918569]]"
Iteration 49,"[[1.2804878048780488, 0.8338983050847477, 0.9591152815013414, -0.6421364985163198, -0.284659090909091], [0.32042682926829386, 0.555932203389832, -0.573592493297587, -0.361226508407517, 0.5444805194805197]]"
Iteration 50,"[[1.2804878048780488, 0.8303347280334746, 0.956400000000001, -0.6440417080436935, -0.29032520325203265], [0.32042682926829386, 0.553974895397491, -0.5738666666666665, -0.3621151936444883, 0.5445528455284555]]"
Iteration 51,"[[1.279090909090909, 0.8270833333333351, 0.9550531914893626, -0.6455677290836649, -0.29349593495934967], [0.3203030303030315, 0.5535416666666678, -0.5739361702127657, -0.36299800796812715, 0.5439837398373986]]"
Iteration 52,"[[1.2772455089820356, 0.823430962343098, 0.9535809018567648, -0.6453499999999996, -0.29862236628849287], [0.32245508982036053, 0.5531380753138087, -0.5748010610079572, -0.3649499999999997, 0.5439222042139386]]"
Iteration 53,"[[1.2775147928994082, 0.8202928870292905, 0.9511936339522556, -0.6457414829659317, -0.3016207455429499], [0.3215976331360959, 0.5535564853556497, -0.5749336870026523, -0.36603206412825623, 0.5435980551053486]]"
Iteration 54,"[[1.2748538011695902, 0.8161087866108805, 0.9473684210526325, -0.6477386934673366, -0.3065853658536587], [0.32163742690058594, 0.55355648535565, -0.5744736842105261, -0.36608040201004993, 0.5451219512195122]]"
Iteration 55,"[[1.2748538011695902, 0.8150000000000017, 0.9452879581151841, -0.6482845610494451, -0.3120941558441559], [0.32163742690058594, 0.5525000000000014, -0.5722513089005234, -0.3684661957618564, 0.545698051948052]]"
Iteration 56,"[[1.274709302325581, 0.8113168724279852, 0.9431937172774877, -0.6495955510616785, -0.31636807817589574], [0.3188953488372105, 0.5510288065843636, -0.5731675392670156, -0.3689079878665315, 0.5456840390879479]]"
Iteration 57,"[[1.270738636363636, 0.8037344398340265, 0.941775456919061, -0.6497461928934011, -0.32203252032520324], [0.32244318181818304, 0.5526970954356861, -0.5737597911227152, -0.3708121827411164, 0.5447967479674798]]"
Iteration 58,"[[1.270738636363636, 0.8014403292181086, 0.941775456919061, -0.6489329268292686, -0.326628664495114], [0.32244318181818304, 0.5510288065843637, -0.5737597911227152, -0.37179878048780457, 0.5455211726384366]]"
Iteration 59,"[[1.270738636363636, 0.8004115226337465, 0.9386010362694308, -0.6511201629327905, -0.3279771615008157], [0.32244318181818304, 0.5530864197530879, -0.5725388601036268, -0.37133401221995893, 0.5456769983686787]]"
Iteration 60,"[[1.2676966292134828, 0.7965306122448996, 0.938181818181819, -0.6497955010224954, -0.336319218241042], [0.3182584269662933, 0.5528571428571443, -0.5737662337662336, -0.37448875255623687, 0.545684039087948]]"
Iteration 61,"[[1.264917127071823, 0.7901639344262312, 0.9369170984455967, -0.6512295081967218, -0.3389885807504075], [0.32127071823204534, 0.5532786885245917, -0.5733160621761656, -0.3749999999999997, 0.5451060358890704]]"
Iteration 62,"[[1.264917127071823, 0.7891836734693893, 0.9340206185567018, -0.6518518518518525, -0.3438110749185666], [0.32127071823204534, 0.5516326530612259, -0.5747422680412368, -0.37592592592592566, 0.5457654723127039]]"
Iteration 63,"[[1.264917127071823, 0.7850806451612918, 0.9340206185567018, -0.6520618556701038, -0.34836867862968984], [0.32127071823204534, 0.5522177419354853, -0.5747422680412368, -0.377164948453608, 0.5444535073409463]]"
Iteration 64,"[[1.2603260869565214, 0.7823886639676129, 0.9313624678663248, -0.6534161490683239, -0.3521986970684038], [0.3187500000000012, 0.5526315789473698, -0.5757069408740358, -0.37857142857142834, 0.5447882736156353]]"
Iteration 65,"[[1.2596774193548386, 0.7789795918367362, 0.9287723785166249, -0.6541017653167196, -0.355121951219512], [0.3236559139784958, 0.5508163265306136, -0.5755754475703323, -0.3794392523364483, 0.5452032520325204]]"
Iteration 66,"[[1.2596774193548386, 0.7740963855421702, 0.9265903307888049, -0.6552494802494814, -0.3620491803278687], [0.3236559139784958, 0.5487951807228931, -0.5736641221374044, -0.3795218295218292, 0.547049180327869]]"
Iteration 67,"[[1.257754010695187, 0.7726907630522103, 0.9237974683544312, -0.657314524555905, -0.3651143790849672], [0.3221925133689851, 0.5485943775100416, -0.5745569620253163, -0.38077324973876664, 0.5465686274509804]]"
Iteration 68,"[[1.2555555555555555, 0.7666000000000015, 0.9237974683544312, -0.6577405857740597, -0.36893442622950806], [0.32328042328042444, 0.5490000000000013, -0.5745569620253163, -0.3812761506276148, 0.5460655737704918]]"
Iteration 69,"[[1.255263157894737, 0.7629482071713163, 0.9212846347607061, -0.6587802313354376, -0.3752045826513911], [0.32578947368421174, 0.5442231075697224, -0.5736775818639797, -0.3837013669821238, 0.5468903436988544]]"
Iteration 70,"[[1.255263157894737, 0.7617063492063507, 0.9198492462311566, -0.6598421052631591, -0.37655737704918024], [0.32578947368421174, 0.5438492063492075, -0.5743718592964823, -0.38321052631578917, 0.547049180327869]]"
Iteration 71,"[[1.252604166666667, 0.7573412698412714, 0.9186716791979959, -0.660295670538544, -0.3813114754098363], [0.3257812500000012, 0.5446428571428584, -0.5734335839598995, -0.38500527983104516, 0.5468852459016394]]"
Iteration 72,"[[1.2520618556701035, 0.750992063492065, 0.9159600997506243, -0.6620360551431614, -0.3854918032786889], [0.3309278350515476, 0.5434523809523822, -0.5738154613466333, -0.3859490986214207, 0.5457377049180331]]"
Iteration 73,"[[1.2525641025641028, 0.748622047244096, 0.9148750000000008, -0.6608395324123285, -0.3909836065573774], [0.32820512820512937, 0.5421259842519698, -0.5747499999999999, -0.38772582359192315, 0.5459836065573772]]"
Iteration 74,"[[1.2525641025641028, 0.7449416342412466, 0.913591022443891, -0.6616204690831569, -0.3964696223316913], [0.32820512820512937, 0.5408560311284061, -0.574438902743142, -0.38912579957356047, 0.5457307060755338]]"
Iteration 75,"[[1.2484924623115585, 0.737647058823531, 0.912189054726369, -0.6627807486631029, -0.39991789819376], [0.3311557788944736, 0.5411764705882367, -0.5748756218905471, -0.39005347593582856, 0.5449917898193761]]"
Iteration 76,"[[1.2484924623115585, 0.7352140077821027, 0.9100247524752483, -0.661950696677386, -0.40766062602965336], [0.3311557788944736, 0.5402723735408574, -0.572648514851485, -0.3916934619506964, 0.5470345963756179]]"
Iteration 77,"[[1.2484924623115585, 0.7320463320463335, 0.9082512315270944, -0.6628893662728261, -0.4126446280991729], [0.3311557788944736, 0.5391891891891906, -0.5709359605911328, -0.3924274973147151, 0.5480991735537192]]"
Iteration 78,"[[1.247014925373135, 0.7291828793774333, 0.9053921568627459, -0.664131607335492, -0.41482701812191064], [0.334079601990051, 0.5385214007782114, -0.5723039215686272, -0.3930960086299889, 0.5475288303130149]]"
Iteration 79,"[[1.2435960591133015, 0.7240310077519395, 0.9053921568627459, -0.6631493506493519, -0.4215815485996703], [0.33201970443349876, 0.5412790697674433, -0.5723039215686272, -0.39545454545454517, 0.5467051070840199]]"
Iteration 80,"[[1.2433823529411774, 0.7217307692307707, 0.9020782396088027, -0.6654013015184395, -0.42438016528925593], [0.3296568627450992, 0.5394230769230782, -0.5729828850855744, -0.39522776572668084, 0.547520661157025]]"
Iteration 81,"[[1.2424757281553411, 0.71596153846154, 0.9006097560975618, -0.6668478260869578, -0.42690397350993353], [0.333980582524273, 0.5367307692307705, -0.5739024390243901, -0.39516304347826064, 0.5471854304635763]]"
Iteration 82,"[[1.2413043478260883, 0.7122605363984691, 0.8993917274939182, -0.6683206106870241, -0.4298841059602646], [0.3342995169082138, 0.5373563218390818, -0.5732360097323599, -0.3965103598691382, 0.5459437086092717]]"
Iteration 83,"[[1.239663461538463, 0.7093511450381695, 0.8966101694915263, -0.6691547749725585, -0.436303630363036], [0.3334134615384628, 0.5362595419847341, -0.5740920096852299, -0.39890230515916547, 0.5456270627062708]]"
Iteration 84,"[[1.239234449760767, 0.7053231939163515, 0.8954106280193246, -0.6686674008810579, -0.44232673267326705], [0.3356459330143553, 0.5336501901140698, -0.5733091787439613, -0.4009911894273125, 0.5461221122112213]]"
Iteration 85,"[[1.2383333333333348, 0.7003773584905677, 0.8926682692307701, -0.6708609271523185, -0.4464344941956879], [0.33666666666666795, 0.5320754716981144, -0.573918269230769, -0.4003311258278142, 0.5468490878938642]]"
Iteration 86,"[[1.2367924528301901, 0.6941729323308288, 0.8926682692307701, -0.6708609271523185, -0.4506666666666663], [0.3393867924528315, 0.5281954887218057, -0.573918269230769, -0.4003311258278142, 0.5483333333333336]]"
Iteration 87,"[[1.2361502347417854, 0.6888059701492555, 0.8901913875598096, -0.6731747787610626, -0.454690117252931], [0.341079812206574, 0.5277985074626877, -0.5728468899521528, -0.4004424778761059, 0.5483249581239533]]"
Iteration 88,"[[1.23325581395349, 0.6870300751879718, 0.8887828162291179, -0.6742524916943526, -0.454690117252931], [0.3402325581395361, 0.5298872180451141, -0.5733890214797134, -0.3999999999999997, 0.5483249581239533]]"
Iteration 89,"[[1.232870370370372, 0.6815298507462704, 0.8876190476190486, -0.6754434589800449, -0.45875420875420847], [0.3425925925925938, 0.528358208955225, -0.5723809523809522, -0.40027716186252743, 0.5485690235690238]]"
Iteration 90,"[[1.2320276497695866, 0.6792592592592611, 0.88456057007126, -0.6762249443207131, -0.46447811447811427], [0.34055299539170625, 0.5264814814814827, -0.5736342042755342, -0.4016703786191534, 0.5490740740740743]]"
Iteration 91,"[[1.2296803652968054, 0.6734317343173448, 0.88456057007126, -0.6754464285714288, -0.4704890387858344], [0.34109589041096, 0.5261992619926211, -0.5736342042755342, -0.4032924107142854, 0.5489881956155146]]"
Iteration 92,"[[1.2290909090909106, 0.6694852941176487, 0.8819148936170222, -0.6775475923852183, -0.47381756756756727], [0.3429545454545467, 0.5242647058823543, -0.5735224586288414, -0.4036954087346022, 0.5490709459459462]]"
Iteration 93,"[[1.2278280542986442, 0.666300366300368, 0.8804245283018878, -0.6786195286195286, -0.4769881556683585], [0.34298642533936774, 0.5221611721611735, -0.5745283018867923, -0.40370370370370345, 0.5498307952622675]]"
Iteration 94,"[[1.227477477477479, 0.6610909090909107, 0.8778169014084517, -0.6808773903262092, -0.48120748299319704], [0.34549549549549674, 0.5183636363636377, -0.5741784037558684, -0.4034870641169851, 0.551105442176871]]"
Iteration 95,"[[1.2274553571428586, 0.6574275362318857, 0.8750000000000011, -0.6821307779030439, -0.48398637137989764], [0.3435267857142869, 0.517934782608697, -0.5758215962441313, -0.40349492671927817, 0.5507666098807499]]"
Iteration 96,"[[1.2266666666666681, 0.6536101083032506, 0.8737704918032797, -0.6836723163841807, -0.486518771331058], [0.34488888888889, 0.5166064981949472, -0.5751756440281028, -0.40418079096045173, 0.5505119453924917]]"
Iteration 97,"[[1.2244493392070501, 0.6501811594202913, 0.870979020979022, -0.6849773242630384, -0.4895904436860068], [0.3458149779735695, 0.5157608695652187, -0.5759906759906758, -0.40436507936507904, 0.5510238907849833]]"
Iteration 98,"[[1.2227074235807878, 0.6451086956521754, 0.8697674418604661, -0.6854545454545452, -0.4937606837606838], [0.3480349344978178, 0.5137681159420303, -0.5752325581395348, -0.4054545454545451, 0.5515384615384618]]"
Iteration 99,"[[1.2227074235807878, 0.641397849462367, 0.8670138888888899, -0.687671232876712, -0.4984589041095891], [0.3480349344978178, 0.5136200716845891, -0.575810185185185, -0.40616438356164347, 0.5505993150684934]]"
Iteration 100,"[[1.2205627705627722, 0.6343416370106776, 0.8658198614318716, -0.6888571428571425, -0.5040517241379312], [0.3491341991342004, 0.5112099644128125, -0.5749422632794455, -0.40639999999999965, 0.5521551724137934]]"
Iteration 101,"[[1.2198275862068984, 0.6293286219081285, 0.864516129032259, -0.6903669724770637, -0.5082901554404147], [0.3506465517241391, 0.5091872791519446, -0.574769585253456, -0.40756880733944917, 0.5516407599309158]]"
Iteration 102,"[[1.2193133047210318, 0.6265017667844537, 0.8619266055045881, -0.6924626006904482, -0.5102763385146808], [0.35278969957081663, 0.5074204946996478, -0.5743119266055043, -0.4081703107019559, 0.5514680483592403]]"
Iteration 103,"[[1.2193133047210318, 0.6240350877192996, 0.8606407322654472, -0.6936059907834095, -0.5129982668977473], [0.35278969957081663, 0.5077192982456152, -0.5740274599542332, -0.40812211981566787, 0.5514731369150783]]"
